1-cent-münze,1-cent-münzen,f
1-cent-stück,1-cent-stücke,n
1-euro-job,1-euro-jobs,m
1-euro-jobber,1-euro-jobber,m
1-euro-münze,1-euro-münzen,f
1-euro-stück,1-euro-stücke,n
1-raum-wohnung,1-raum-wohnungen,f
1-zimmer-wohnung,1-zimmer-wohnungen,f
10-cent-münze,10-cent-münzen,f
10-cent-stück,10-cent-stücke,n
10-euro-schein,10-euro-scheine,m
10-franken-note,10-franken-noten,f
10-franken-schein,10-franken-scheine,m
10-mark-schein,10-mark-scheine,m
10-pfennig-stück,10-pfennig-stücke,n
10-uhr-vorstellung,10-uhr-vorstellungen,f
10-uhr-zug,10-uhr-züge,m
100-euro-schein,100-euro-scheine,m
100-franken-note,100-franken-noten,f
100-franken-schein,100-franken-scheine,m
100-mark-schein,100-mark-scheine,m
1000-franken-note,1000-franken-noten,f
1000-franken-schein,1000-franken-scheine,m
1000-mark-schein,1000-mark-scheine,m
2-cent-münze,2-cent-münzen,f
2-cent-stück,2-cent-stücke,n
2-euro-münze,2-euro-münzen,f
2-euro-stück,2-euro-stücke,n
2-mark-schein,2-mark-scheine,m
20-cent-münze,20-cent-münzen,f
20-cent-stück,20-cent-stücke,n
20-euro-schein,20-euro-scheine,m
20-franken-note,20-franken-noten,f
20-franken-schein,20-franken-scheine,m
20-mark-schein,20-mark-scheine,m
200-euro-schein,200-euro-scheine,m
200-franken-note,200-franken-noten,f
200-franken-schein,200-franken-scheine,m
200-mark-schein,200-mark-scheine,m
3-d-drucker,3-d-drucker,m
3-uhr-vorstellung,3-uhr-vorstellungen,f
3-uhr-zug,3-uhr-züge,m
40-stunden-woche,40-stunden-wochen,f
400-euro-job,400-euro-jobs,m
400-euro-jobber,400-euro-jobber,m
450-euro-job,450-euro-jobs,m
5-cent-münze,5-cent-münzen,f
5-cent-stück,5-cent-stücke,n
5-euro-schein,5-euro-scheine,m
5-mark-schein,5-mark-scheine,m
5-uhr-vorstellung,5-uhr-vorstellungen,f
5-uhr-zug,5-uhr-züge,m
50-cent-münze,50-cent-münzen,f
50-cent-stück,50-cent-stücke,n
50-euro-schein,50-euro-scheine,m
50-franken-note,50-franken-noten,f
50-franken-schein,50-franken-scheine,m
50-mark-schein,50-mark-scheine,m
500-euro-schein,500-euro-scheine,m
500-mark-schein,500-mark-scheine,m
6-uhr-vorstellung,6-uhr-vorstellungen,f
6-uhr-zug,6-uhr-züge,m
7-uhr-vorstellung,7-uhr-vorstellungen,f
7-uhr-zug,7-uhr-züge,m
8-stunden-tag,8-stunden-tage,m
8-uhr-vorstellung,8-uhr-vorstellungen,f
8-uhr-zug,8-uhr-züge,m
a-achse,a-achsen,f
a-cappella-chor,a-cappella-chöre,m
a-saite,a-saiten,f
a-säule,a-säulen,f
aa-lava,aa-laven,f
aachener,aachener,m
aachenerin,aachenerinnen,f
aad,aaden,f
aak,aake,n
aake,aaken,f
aakerbeere,aakerbeeren,f
aal,aale,m
aalbaum,aalbäume,m
aalbeere,aalbeeren,f
aalbricke,aalbricken,f
aalbutt,aalbutte,m
aaleidechse,aaleidechsen,f
aaleisen,aaleisen,n
aalener,aalener,m
aalfang,aalfänge,m
aalgabel,aalgabeln,f
aalhaut,aalhäute,f
aalkrähe,aalkrähen,f
aalmutter,aalmuttern,f
aalquappe,aalquappen,f
aalraupe,aalraupen,f
aalrute,aalruten,f
aalrutte,aalrutten,f
aalräucherei,aalräuchereien,f
aalspeer,aalspeere,m
aalstreif,aalstreife,m
aalstreifen,aalstreifen,m
aalstrich,aalstriche,m
aaltierchen,aaltierchen,n
aap,aapen,m
aar,aare,m
aarestadt,aarestädte,f
aargauer,aargauer,m
aargauerin,aargauerinnen,f
aas,aase,n
aasblume,aasblumen,f
aaser,aaser,m
aasfliege,aasfliegen,f
aasfresser,aasfresser,m
aasgeld,aasgelder,n
aasjagd,aasjagden,f
aasjäger,aasjäger,m
aasseite,aasseiten,f
aast,äster,n
aba,abas,f
abade,abades,m
abadie-zeichen,abadie-zeichen,n
abaisse,abaissen,f
abakus,abakusse,m
abalienation,abalienationen,f
abandon,abandons,m
abandonnement,abandonnements,n
abarbeitung,abarbeitungen,f
abart,abarten,f
abartigkeit,abartigkeiten,f
abartung,abartungen,f
abasie,abasien,f
abate,abati,f
abatjour,abatjours,m
abaton,abata,n
abbaggerung,abbaggerungen,f
abbaside,abbasiden,m
abbate,abbaten,m
abbau,abbaue,m
abbauerscheinung,abbauerscheinungen,f
abbaufeld,abbaufelder,n
abbaugerechtigkeit,abbaugerechtigkeiten,f
abbauintoxikation,abbauintoxikationen,f
abbauprozess,abbauprozesse,m
abbaurecht,abbaurechte,n
abbaustelle,abbaustellen,f
abbedingung,abbedingungen,f
abbeizmittel,abbeizmittel,n
abberufung,abberufungen,f
abbestellung,abbestellungen,f
abbezahlung,abbezahlungen,f
abbieger,abbieger,m
abbiegung,abbiegungen,f
abbild,abbilder,n
abbildung,abbildungen,f
abbildungsfehler,abbildungsfehler,m
abbildungsmaßstab,abbildungsmaßstäbe,m
abbindung,abbindungen,f
abbitte,abbitten,f
abblasedruck,abblasedrücke,m
abblaseventil,abblaseventile,n
abblasung,abblasungen,f
abblasventil,abblasventile,n
abblendlicht,abblendlichter,n
abblendschalter,abblendschalter,m
abbozzo,abbozzi,m
abbrand,abbrände,m
abbrandler,abbrandler,m
abbrecher,abbrecher,m
abbrecherin,abbrecherinnen,f
abbreviation,abbreviationen,f
abbreviator,abbreviatoren,m
abbreviatur,abbreviaturen,f
abbruch,abbrüche,m
abbruchbirne,abbruchbirnen,f
abbruchblutung,abbruchblutungen,f
abbruchhaus,abbruchhäuser,n
abbuchung,abbuchungen,f
abbé,abbés,m
abc,abc,n
abc-buch,abc-bücher,n
abc-schützin,abc-schützinnen,f
abc-tafel,abc-tafeln,f
abc-trinker,abc-trinker,m
abcdarier,abcdarier,m
abcdarium,abcdarien,n
abcdarius,abcdarii,m
abchase,abchasen,m
abchasin,abchasinnen,f
abdampf,abdämpfe,m
abdampfturbine,abdampfturbinen,f
abdankung,abdankungen,f
abdeck-aufdecktest,abdeck-aufdecktests,m
abdecker,abdecker,m
abdeckerei,abdeckereien,f
abdeckerin,abdeckerinnen,f
abdeckfarbe,abdeckfarben,f
abdeckmittel,abdeckmittel,n
abdecktest,abdecktests,m
abdeckung,abdeckungen,f
abderit,abderiten,m
abdestillation,abdestillationen,f
abdichtung,abdichtungen,f
abdikation,abdikationen,f
abdisposition,abdispositionen,f
abditorium,abditorien,n
abdomen,abdomen,n
abdominalhernie,abdominalhernien,f
abdominoskopie,abdominoskopien,f
abdrift,abdriften,f
abdruck,abdrücke,m
abduktion,abduktionen,f
abduktor,abduktoren,m
abecebuch,abecebücher,n
abecedarier,abecedarier,m
abecedarium,abecedarien,n
abecedarius,abecedarii,m
abee,abees,m
abelie,abelien,f
abelmoschus,abelmoschusse,m
abend,abende,m
abendakademie,abendakademien,f
abendandacht,abendandachten,f
abendanfrage,abendanfragen,f
abendausgabe,abendausgaben,f
abendempfang,abendempfänge,m
abendessen,abendessen,n
abendgebet,abendgebete,n
abendgymnasium,abendgymnasien,n
abendkasse,abendkassen,f
abendmahlsspiel,abendmahlsspiele,n
abendpunkt,abendpunkte,m
abendschule,abendschulen,f
abendstunde,abendstunden,f
abendveranstaltung,abendveranstaltungen,f
abendweite,abendweiten,f
abendzug,abendzüge,m
abenteuer,abenteuer,n
abenteuerfilm,abenteuerfilme,m
abenteuergeschichte,abenteuergeschichten,f
abenteuerin,abenteuerinnen,f
abenteuerroman,abenteuerromane,m
abenteurerin,abenteurerinnen,f
aber,aber,n
aberchen,aberchen,n
aberdepot,aberdepots,n
aberkennung,aberkennungen,f
aberratio,aberrationes,f
aberration,aberrationen,f
aberraute,aberrauten,f
aberrometer,aberrometer,n
abessinier,abessinier,m
abessinierin,abessinierinnen,f
abessinierkatze,abessinierkatzen,f
abessiv,abessive,m
abfahrer,abfahrer,m
abfahrerin,abfahrerinnen,f
abfahrt,abfahrten,f
abfahrtgleis,abfahrtgleise,n
abfahrtsläuferin,abfahrtsläuferinnen,f
abfahrtssiegerin,abfahrtssiegerinnen,f
abfahrtsweltmeisterin,abfahrtsweltmeisterinnen,f
abfall,abfälle,m
abfalleimer,abfalleimer,m
abfangbahn,abfangbahnen,f
abfasung,abfasungen,f
abfederung,abfederungen,f
abfertigung,abfertigungen,f
abfindung,abfindungen,f
abflug,abflüge,m
abflugschneise,abflugschneisen,f
abfluss,abflüsse,m
abfluß,abflüsse,m
abfolge,abfolgen,f
abfrage,abfragen,f
abfuhr,abfuhren,f
abführung,abführungen,f
abgabe,abgaben,f
abgabefrist,abgabefristen,f
abgabezug,abgabezüge,m
abgang,abgänge,m
abgas,abgase,n
abgasanalysator,abgasanalysatoren,m
abgasnorm,abgasnormen,f
abgasturbine,abgasturbinen,f
abgeber,abgeber,m
abgeltungssteuer,abgeltungssteuern,f
abgeltungsteuer,abgeltungsteuern,f
abgeordnete,abgeordneten,f
abgeordnetenbestechung,abgeordnetenbestechungen,f
abgeordnetenhaus,abgeordnetenhäuser,n
abgesang,abgesänge,m
abglitt,abglitte,m
abgott,abgötter,m
abgottschlange,abgottschlangen,f
abgrabung,abgrabungen,f
abgrenzung,abgrenzungen,f
abgrund,abgründe,m
abgrusung,abgrusungen,f
abguss,abgüsse,m
abgängigkeitsanzeige,abgängigkeitsanzeigen,f
abgängsel,abgängsel,n
abgötterei,abgöttereien,f
abhaltung,abhaltungen,f
abhandlung,abhandlungen,f
abhang,abhänge,m
abhebung,abhebungen,f
abhilfe,abhilfen,f
abholer,abholer,m
abholzung,abholzungen,f
abhängige,abhängigen,m
abhängigkeit,abhängigkeiten,f
abhärtung,abhärtungen,f
abhörgerät,abhörgeräte,n
abi,abis,n
abiotrophie,abiotrophien,f
abirrung,abirrungen,f
abisolierzange,abisolierzangen,f
abitur,abiture,n
abiturient,abiturienten,m
abiturientia,abiturientien,f
abiturientin,abiturientinnen,f
abiturium,abiturien,n
abjudikation,abjudikationen,f
abjuration,abjurationen,f
abklatsch,abklatsche,m
abklingbecken,abklingbecken,n
abkochung,abkochungen,f
abkommandierung,abkommandierungen,f
abkomme,abkommen,m
abkommen,abkommen,n
abkömmling,abkömmlinge,m
abkühlung,abkühlungen,f
abkündigung,abkündigungen,f
abkürzung,abkürzungen,f
abkürzungsverzeichnis,abkürzungsverzeichnisse,n
ablage,ablagen,f
ablagerung,ablagerungen,f
ablaktation,ablaktationen,f
ablass,ablässe,m
ablassbrief,ablassbriefe,m
ablation,ablationen,f
ablativ,ablative,m
ablauf,abläufe,m
ablauforganisation,ablauforganisationen,f
ablaßbrief,ablaßbriefe,m
ablegat,ablegaten,m
ableger,ableger,m
ablehnung,ablehnungen,f
ablehnungsgesuch,ablehnungsgesuche,n
ableitung,ableitungen,f
ablenkung,ablenkungen,f
ablesung,ablesungen,f
ablichtung,ablichtungen,f
ablieferung,ablieferungen,f
ablokation,ablokationen,f
ablution,ablutionen,f
ablöse,ablösen,f
ablösesumme,ablösesummen,f
ablösung,ablösungen,f
abm,abms,f
abmachung,abmachungen,f
abmahnung,abmahnungen,f
abmangel,abmängel,m
abmarsch,abmärsche,m
abmeldung,abmeldungen,f
abmessung,abmessungen,f
abmoderation,abmoderationen,f
abnahme,abnahmen,f
abnaki,abnaki,m
abnehmer,abnehmer,m
abnehmerland,abnehmerländer,n
abneigung,abneigungen,f
abnormität,abnormitäten,f
abnutzung,abnutzungen,f
abnützung,abnützungen,f
abnützungserscheinung,abnützungserscheinungen,f
abo,abos,n
abodrite,abodriten,m
abolition,abolitionen,f
abolitionist,abolitionisten,m
abonnement,abonnements,n
abonnent,abonnenten,m
abonnentin,abonnentinnen,f
abordnung,abordnungen,f
aborigine,aborigines,f
abort,aborts,m
abortgrube,abortgruben,f
abortivum,abortiva,n
abortus,abortus,m
abpfiff,abpfiffe,m
abplattung,abplattungen,f
abprodukt,abprodukte,n
abrachie,abrachien,f
abrahamit,abrahamiten,m
abrahamitin,abrahamitinnen,f
abrakadabra,abrakadabras,n
abrasio,abrasionen,f
abrasion,abrasionen,f
abrasit,abrasite,m
abreaktion,abreaktionen,f
abrechnung,abrechnungen,f
abrede,abreden,f
abrego,abregos,m
abreibebuchstabe,abreibebuchstaben,m
abreibung,abreibungen,f
abreise,abreisen,f
abreißkalender,abreißkalender,m
abrenuntiation,abrenuntiationen,f
abri,abris,m
abrichter,abrichter,m
abrichtung,abrichtungen,f
abrin,abrine,n
abriss,abrisse,m
abrogation,abrogationen,f
abruf,abrufe,m
abrundung,abrundungen,f
abrégé,abrégés,n
abrüster,abrüster,m
abrüstung,abrüstungen,f
absacker,absacker,m
absage,absagen,f
absatz,absätze,m
absatzquote,absatzquoten,f
absatzzeichen,absatzzeichen,n
absaugung,absaugungen,f
abscessus,abscessus,m
abschaffung,abschaffungen,f
abschaltung,abschaltungen,f
abscheider,abscheider,m
abscheidung,abscheidungen,f
abscherung,abscherungen,f
abscheulichkeit,abscheulichkeiten,f
abschiebung,abschiebungen,f
abschied,abschiede,m
abschirmung,abschirmungen,f
abschlachtung,abschlachtungen,f
abschlag,abschläge,m
abschluss,abschlüsse,m
abschlussarbeit,abschlussarbeiten,f
abschlussprüfung,abschlussprüfungen,f
abschlusszeugnis,abschlusszeugnisse,n
abschluß,abschlüsse,m
abschnitt,abschnitte,m
abschnürung,abschnürungen,f
abschottung,abschottungen,f
abschreckung,abschreckungen,f
abschreibung,abschreibungen,f
abschrift,abschriften,f
abschrot,abschrote,m
abschrägung,abschrägungen,f
abschröter,abschröter,m
abschulung,abschulungen,f
abschuss,abschüsse,m
abschussbefehl,abschussbefehle,m
abschussliste,abschusslisten,f
abschussrampe,abschussrampen,f
abschußliste,abschußlisten,f
abschußrampe,abschußrampen,f
abschweifung,abschweifungen,f
abschwung,abschwünge,m
abschwächer,abschwächer,m
abschwächung,abschwächungen,f
abschätzung,abschätzungen,f
abschürfung,abschürfungen,f
abscisin,abscisine,n
abseilachter,abseilachter,m
abseite,abseiten,f
absence,absencen,f
absender,absender,m
absenderin,absenderinnen,f
absenker,absenker,m
absentismus,absentismen,m
absentiv,absentive,m
absenz,absenzen,f
absetzung,absetzungen,f
absicherung,absicherungen,f
absicht,absichten,f
absinth,absinthe,m
absolutadjektiv,absolutadjektive,n
absolutheit,absolutheiten,f
absolutheitsanspruch,absolutheitsansprüche,m
absolution,absolutionen,f
absolutist,absolutisten,m
absolutiv,absolutive,m
absolvent,absolventen,m
absolventin,absolventinnen,f
absonderlichkeit,absonderlichkeiten,f
absonderung,absonderungen,f
absorbens,absorbenzien,n
absorber,absorber,m
absorbierung,absorbierungen,f
absorption,absorptionen,f
absorptionsanalyse,absorptionsanalysen,f
absorptionskante,absorptionskanten,f
abspaltung,abspaltungen,f
absperrbalken,absperrbalken,m
absperrgitter,absperrgitter,n
absperrhahn,absperrhähne,m
absperrung,absperrungen,f
abspiel,abspiele,n
absprache,absprachen,f
absprung,absprünge,m
abstammung,abstammungen,f
abstand,abstände,m
abstauber,abstauber,m
abstecher,abstecher,m
absteige,absteigen,f
absteiger,absteiger,m
abstellfläche,abstellflächen,f
abstellgleis,abstellgleise,n
abstellplatz,abstellplätze,m
abstellraum,abstellräume,m
abstelltisch,abstelltische,m
abstich,abstiche,m
abstieg,abstiege,m
abstimmung,abstimmungen,f
abstinenzler,abstinenzler,m
abstinenzlerin,abstinenzlerinnen,f
abstract,abstracts,m
abstrahlung,abstrahlungen,f
abstraktion,abstraktionen,f
abstraktionsfähigkeit,abstraktionsfähigkeiten,f
abstraktum,abstrakta,n
abstreicher,abstreicher,m
abstrich,abstriche,m
abstufung,abstufungen,f
abstumpfung,abstumpfungen,f
absturz,abstürze,m
absurdität,absurditäten,f
abszess,abszesse,m
abszeß,abszesse,m
abszisin,abszisine,n
abszisse,abszissen,f
abt,äbte,m
abtastrate,abtastraten,f
abtausch,abtäusche,m
abtei,abteien,f
abteil,abteile,n
abteiltüre,abteiltüren,f
abteilung,abteilungen,f
abteilungsleiter,abteilungsleiter,m
abteilungsleiterin,abteilungsleiterinnen,f
abteufung,abteufungen,f
abtrag,abträge,m
abtragung,abtragungen,f
abtransport,abtransporte,m
abtreibung,abtreibungen,f
abtreibungsgegner,abtreibungsgegner,m
abtreibungsgegnerin,abtreibungsgegnerinnen,f
abtrennung,abtrennungen,f
abtreter,abtreter,m
abtretung,abtretungen,f
abtrieb,abtriebe,m
abtrift,abtriften,f
abtritt,abtritte,m
abtropffläche,abtropfflächen,f
abtötung,abtötungen,f
abulie,abulien,f
aburteilung,aburteilungen,f
abusus,abusus,m
abverkauf,abverkäufe,m
abwahl,abwahlen,f
abwanderer,abwanderer,m
abwanderung,abwanderungen,f
abwandlung,abwandlungen,f
abwasch,abwäschen,f
abwasser,abwässer,n
abwasserreinigungsanlage,abwasserreinigungsanlagen,f
abwechselung,abwechselungen,f
abwechslung,abwechslungen,f
abweg,abwege,m
abwehr,abwehren,f
abwehrkette,abwehrketten,f
abwehrrakete,abwehrraketen,f
abwehrseite,abwehrseiten,f
abweichler,abweichler,m
abweichlerin,abweichlerinnen,f
abweichung,abweichungen,f
abweisung,abweisungen,f
abwertung,abwertungen,f
abwesende,abwesenden,f
abwesenheit,abwesenheiten,f
abwicklung,abwicklungen,f
abwind,abwinde,m
abwrackprämie,abwrackprämien,f
abwurf,abwürfe,m
abwägung,abwägungen,f
abzahlung,abzahlungen,f
abzehrung,abzehrungen,f
abzeichen,abzeichen,n
abzieher,abzieher,m
abziehpresse,abziehpressen,f
abziehstahl,abziehstähle,m
abzocke,abzocken,f
abzug,abzüge,m
abzweig,abzweige,m
abzweigung,abzweigungen,f
abzählreim,abzählreime,m
abzäunung,abzäunungen,f
abänderung,abänderungen,f
abänderungsantrag,abänderungsanträge,m
abätzung,abätzungen,f
academy-award,academy-awards,m
acajounuss,acajounüsse,f
acarologe,acarologen,m
access,access,m
accessoire,accessoires,n
acciaccatura,acciaccaturen,f
accipiesholzschnitt,accipiesholzschnitte,m
accompagnato,accompagnatos,n
accoudoir,accoudoirs,n
account,accounts,m
account-management,account-managements,n
account-manager,account-manager,m
account-managerin,account-managerinnen,f
accountant,accountants,m
accountmanagement,accountmanagements,n
accountmanager,accountmanager,m
accountmanagerin,accountmanagerinnen,f
accrochage,accrochagen,f
accroche-cœur,accroche-cœur,n
acephalie,acephalien,f
acerola,acerolas,f
acerolakirsche,acerolakirschen,f
acerra,acerras,f
acetabuloplastik,acetabuloplastiken,f
acetal,acetale,n
acetat,acetate,n
acetessigsäure,acetessigsäuren,f
acetonitril,acetonitrile,n
acetonurie,acetonurien,f
acetonämie,acetonämien,f
acetylenid,acetylenide,n
acetylid,acetylide,n
acetylierung,acetylierungen,f
ach-laut,ach-laute,m
achalasie,achalasien,f
achat,achate,m
acheilia,acheiliae,f
acheirie,acheirien,f
acheiropoieton,acheiropoieta,n
achievementtest,achievementtests,m
achillesferse,achillesfersen,f
achillessehne,achillessehnen,f
achillessehnenreflex,achillessehnenreflexe,m
achillodynie,achillodynien,f
achillotomie,achillotomien,f
achirie,achirien,f
achondroplasie,achondroplasien,f
achroit,achroite,m
achromasie,achromasien,f
achromat,achromate,m
achromatismus,achromatismen,m
achromatopsie,achromatopsien,f
achromatosis,achromatosen,f
achromie,achromien,f
achse,achsen,f
achsel,achseln,f
achselhöhle,achselhöhlen,f
acht,achten,f
acht-stunden-tag,acht-stunden-tage,m
acht-uhr-vorstellung,acht-uhr-vorstellungen,f
acht-uhr-zug,acht-uhr-züge,m
achtbettzimmer,achtbettzimmer,n
achte,achten,m
achtel,achtel,n
achtelnote,achtelnoten,f
achtelpause,achtelpausen,f
achter,achter,m
achterbahn,achterbahnen,f
achterbahnkarriere,achterbahnkarrieren,f
achtergruppe,achtergruppen,f
achterknoten,achterknoten,m
achterreihe,achterreihen,f
achtgroschenjunge,achtgroschenjungen,m
achtjahresplan,achtjahrespläne,m
achtjahresvertrag,achtjahresverträge,m
achtjährige,achtjährigen,f
achtpfünder,achtpfünder,m
achtsamkeit,achtsamkeiten,f
achtstundentag,achtstundentage,m
achttausender,achttausender,m
achtuhrvorstellung,achtuhrvorstellungen,f
achtuhrzug,achtuhrzüge,m
achtundsechziger,achtundsechziger,m
achtundsechzigerin,achtundsechzigerinnen,f
achtungserfolg,achtungserfolge,m
achtzehner,achtzehner,m
achtzigstel,achtzigstel,n
achtzylinder,achtzylinder,m
achylie,achylien,f
achäer,achäer,m
achäerin,achäerinnen,f
achäne,achänen,f
acidose,acidosen,f
acidosis,acidoses,f
acker,äcker,m
ackerboden,ackerböden,m
ackerbürgerin,ackerbürgerinnen,f
ackergauchheil,ackergauchheile,m
ackergaul,ackergäule,m
ackergerät,ackergeräte,n
ackerling,ackerlinge,m
ackerpferd,ackerpferde,n
ackerschachtelhalm,ackerschachtelhalme,m
ackerschnalle,ackerschnallen,f
ackerscholle,ackerschollen,f
ackerschotendotter,ackerschotendotter,m
ackersmann,ackersmänner,m
ackerwalze,ackerwalzen,f
ackerwinde,ackerwinden,f
ackja,ackjas,m
acne,acnen,f
aconitin,aconitine,n
aconitsäure,aconitsäuren,f
acquisition,acquisitions,f
acquit,acquits,n
acre,acre,m
acrotomophilie,acrotomophilien,f
acrylamid,acrylamide,n
acrylat,acrylate,n
acrylfaser,acrylfasern,f
actinoid,actinoide,n
acyl,acyle,n
acylierung,acylierungen,f
acylrest,acylreste,m
adamant,adamanten,m
adamawa-sprache,adamawa-sprachen,f
adaptation,adaptationen,f
adapter,adapter,m
adaption,adaptionen,f
adaptometer,adaptometer,n
add-on,add-ons,n
addiermchine,addiermchinen,f
addition,additionen,f
additionssystem,additionssysteme,n
additiv,additive,n
adduktion,adduktionen,f
adduktor,adduktoren,m
ade,ades,n
adebar,adebare,m
adel,adel,m
adeliepinguin,adeliepinguine,m
adelphie,adelphien,f
ademtion,ademtionen,f
adenin,adenine,n
adenitis,adenitiden,f
adenom,adenome,n
adenopathie,adenopathien,f
adenotom,adenotome,n
adenotomie,adenotomien,f
adept,adepten,m
adeptin,adeptinnen,f
ader,adern,f
aderlass,aderlasse,m
aderleitung,aderleitungen,f
adessiv,adessive,m
adhäsion,adhäsionen,f
adhäsionsprozess,adhäsionsprozesse,m
adhäsionsverfahren,adhäsionsverfahren,n
adhäsionsverschluss,adhäsionsverschlüsse,m
adiaphoron,adiaphora,n
adieu,adieus,n
adilette,adiletten,f
adjazenz,adjazenzen,f
adjektiv,adjektive,n
adjektivadverb,adjektivadverbien,n
adjektivierung,adjektivierungen,f
adjunkt,adjunkten,m
adjunktion,adjunktionen,f
adjustierung,adjustierungen,f
adjutant,adjutanten,m
adjutantin,adjutantinnen,f
adjutor,adjutoren,m
adjuvans,adjuvanzien,n
adlativ,adlative,m
adlatus,adlaten,m
adler,adler,m
adlerauge,adleraugen,n
adlerstein,adlersteine,m
adlige,adligen,f
admin,admins,m
administration,administrationen,f
administrator,administratoren,m
administratorin,administratorinnen,f
admiral,admirale,m
admiralität,admiralitäten,f
admission,admissionen,f
admittanz,admittanzen,f
adnex,adnexe,m
adobe,adobes,m
adonis,adonis,f
adonisröschen,adonisröschen,n
adoption,adoptionen,f
adoptivbruder,adoptivbrüder,m
adoptivgeschwister,adoptivgeschwister,n
adoptivkaiser,adoptivkaiser,m
adoptivkind,adoptivkinder,n
adoptivmutter,adoptivmütter,f
adoptivsohn,adoptivsöhne,m
adoptivtochter,adoptivtöchter,f
adoptivvater,adoptivväter,m
adoration,adorationen,f
adposition,adpositionen,f
adressant,adressanten,m
adressat,adressaten,m
adressatin,adressatinnen,f
adresse,adressen,f
adressiermchine,adressiermchinen,f
adsorbens,die,n
adsorption,adsorptionen,f
adstrat,adstrate,n
adular,adulare,m
adv-vertrag,adv-verträge,m
advent,advente,m
adventgemeinde,adventgemeinden,f
adventist,adventisten,m
adventistin,adventistinnen,f
adventkalender,adventkalender,m
adventkranz,adventkränze,m
adventskranz,adventskränze,m
adventslied,adventslieder,n
adventsonntag,adventsonntage,m
adverb,adverbien,n
adverbial,adverbiale,n
adverbialbestimmung,adverbialbestimmungen,f
adverbiale,adverbialien,n
adverbialklammer,adverbialklammern,f
adverbialsatz,adverbialsätze,m
adverbium,adverbien,n
adverbklammer,adverbklammern,f
advokat,advokaten,m
adware,adwares,f
aeolsharfe,aeolsharfen,f
aerinit,aeriniten,m
aerobier,aerobier,m
aerobiont,aerobionten,m
aeroclub,aeroclubs,m
aerogel,aerogele,n
aeroklub,aeroklubs,m
aerolith,aerolithen,m
aerophagie,aerophagien,f
aerophobie,aerophobien,f
aeroplan,aeroplane,m
aerosol,aerosole,n
aetit,aetite,m
afar,afar,m
afd-politikerin,afd-politikerinnen,f
affaire,affairen,f
affe,affen,m
affekt,affekte,m
affektiertheit,affektiertheiten,f
affenarsch,affenärsche,m
affenbrotbaum,affenbrotbäume,m
affenfaust,affenfäuste,f
affenhaus,affenhäuser,n
affenkäfig,affenkäfige,m
affenpinscher,affenpinscher,m
affentaler,affentaler,m
affiche,affichen,f
affidavit,affidavits,n
affiliation,affiliationen,f
affinität,affinitäten,f
affirmation,affirmationen,f
affix,affixe,n
affixoid,affixoide,n
affizierung,affizierungen,f
affrikate,affrikaten,f
affront,affronts,m
affäre,affären,f
afghane,afghanen,m
afghani,afghani,m
afghanin,afghaninnen,f
afrikameisterschaft,afrikameisterschaften,f
afrikaner,afrikaner,m
afrikanerin,afrikanerinnen,f
afrikanist,afrikanisten,m
afroamerikaner,afroamerikaner,m
afroamerikanerin,afroamerikanerinnen,f
after,after,m
after-baby-body,after-baby-bodys,m
after-hour-party,after-hour-partys,f
after-show-party,after-show-partys,f
after-work-party,after-work-partys,f
afterdrüse,afterdrüsen,f
afterform,afterformen,f
afterhourparty,afterhourpartys,f
afterklaue,afterklauen,f
aftershave,aftershaves,n
aftershave-lotion,aftershave-lotions,f
aftershavelotion,aftershavelotions,f
aftervasall,aftervasallen,m
afterzehe,afterzehen,f
ag,ags,f
agalaktie,agalaktien,f
agamet,agameten,m
agape,agapen,f
agave,agaven,f
agenda,agenden,f
agenesie,agenesien,f
agens,agenzien,n
agent,agenten,m
agentin,agentinnen,f
agentur,agenturen,f
ageusie,ageusien,f
agglomerat,agglomerate,n
agglomeration,agglomerationen,f
agglutination,agglutinationen,f
aggregat,aggregate,n
aggregatfunktion,aggregatfunktionen,f
aggregation,aggregationen,f
aggregator,aggregatoren,m
aggregierung,aggregierungen,f
aggression,aggressionen,f
aggressivität,aggressivitäten,f
aggressor,aggressoren,m
agilolfinger,agilolfinger,m
agio,agios,n
agitation,agitationen,f
agitator,agitatoren,m
aglianico,aglianicos,m
agnat,agnaten,m
agnosie,agnosien,f
agnostiker,agnostiker,m
agnostikerin,agnostikerinnen,f
agon,agone,m
agonie,agonien,f
agonist,agonisten,m
agora,agoras,f
agoraphobie,agoraphobien,f
agraffe,agraffen,f
agrammatismus,agrammatismen,m
agraphie,agraphien,f
agrarbehörde,agrarbehörden,f
agrarbetrieb,agrarbetriebe,m
agrarbezirksbehörde,agrarbezirksbehörden,f
agrarerzeugnis,agrarerzeugnisse,n
agrarexport,agrarexporte,m
agrargut,agrargüter,n
agrarimport,agrarimporte,m
agrarminister,agrarminister,m
agrarministerin,agrarministerinnen,f
agrarpreis,agrarpreise,m
agrarprodukt,agrarprodukte,n
agrarreform,agrarreformen,f
agrarwissenschaft,agrarwissenschaften,f
agrarökosystem,agrarökosysteme,n
agroforstsystem,agroforstsysteme,n
agronom,agronomen,m
agroökosystem,agroökosysteme,n
aguti,agutis,m
ahaerlebnis,ahaerlebnisse,n
ahle,ahlen,f
ahmadi,ahmadis,m
ahn,ahnen,m
ahndbarkeit,ahndbarkeiten,f
ahndung,ahndungen,f
ahne,ahnen,f
